// Output Data File:
//
// FILENAME 3BusTestCase.out
//
// CASE FILENAME :
3BusTestCase.dat

//  iNodeNumber	  iBranchNumber	     iGenNumber	     iLSENumber
              3	              3	              3	              2
//        RandomSeed	 iMaxDay	    dThresholdProbability	   dGenPriceCap	   dLSEPriceCap	 bMaximumDay	  bThreshold
           695672061	       2	                 0.999000	    1000.000000	       0.000000	           1	           1
//  bActionProb	      iStartDay	     iDayLength	    dActionProb	     bLearnProb	 iLearnStartDay	iLearnDayLength	     dLearnProb	    bNetEarning	    iNEStartDay	   iNEDayLength	   dNEThreshold
              0	              1	              5	       0.001000	              0	              1	              5	       0.001000	              0	              1	              5	      10.000000
#LMPWithTrueCostDataStart
// Hour	          Bus 1	          Bus 2	          Bus 3
#LMPWithTrueCostDataEnd

#GeneratorCommitmentWithTrueCostDataStart
// Hour	         GenCo1	         GenCo2	         GenCo3
#GeneratorCommitmentWithTrueCostDataEnd

#GeneratorProfitWithTrueCostDataStart
// Hour	   GenID	         Profit	   Net Earnings	        Revenue
NONE
#GeneratorProfitWithTrueCostDataEnd

#GeneratorSupplyOfferDataStart
//  Day	GenCo Name	     aR ($/MWh)	    bR ($/MW2h)	     CapRL (MW)	     CapRU (MW)
   61	    1	    1000.000000	       0.000000	     200.000000
   61	    2	    1000.000000	       0.000000	     200.000000
   61	    3	    1000.000000	       0.000000	     200.000000
   61	    4	    1000.000000	       0.000000	     200.000000
   61	    5	    1000.000000	       0.000000	     200.000000
   61	    6	    1000.000000	       0.000000	     200.000000
   61	    7	    1000.000000	       0.000000	     200.000000
   61	    8	    1000.000000	       0.000000	     200.000000
   61	    9	    1000.000000	       0.000000	     200.000000
   61	   10	    1000.000000	       0.000000	     200.000000
   61	   11	    1000.000000	       0.000000	     200.000000
   61	   12	    1000.000000	       0.000000	     200.000000
   61	   13	    1000.000000	       0.000000	     200.000000
   61	   14	    1000.000000	       0.000000	     200.000000
   62	    0	    1000.000000	       0.000000	     200.000000
   62	    1	    1000.000000	       0.000000	     200.000000
   62	    2	    1000.000000	       0.000000	     200.000000
   62	    3	    1000.000000	       0.000000	     200.000000
   62	    4	    1000.000000	       0.000000	     200.000000
   62	    5	    1000.000000	       0.000000	     200.000000
   62	    6	    1000.000000	       0.000000	     200.000000
   62	    7	    1000.000000	       0.000000	     200.000000
   62	    8	    1000.000000	       0.000000	     200.000000
   62	    9	    1000.000000	       0.000000	     200.000000
   62	   10	    1000.000000	       0.000000	     200.000000
   62	   11	    1000.000000	       0.000000	     200.000000
   62	   12	    1000.000000	       0.000000	     200.000000
   62	   13	    1000.000000	       0.000000	     200.000000
   62	   14	    1000.000000	       0.000000	     200.000000
   63	    0	    1000.000000	       0.000000	     200.000000
   63	    1	    1000.000000	       0.000000	     200.000000
   63	    2	    1000.000000	       0.000000	     200.000000
   63	    3	    1000.000000	       0.000000	     200.000000
   63	    4	    1000.000000	       0.000000	     200.000000
   63	    5	    1000.000000	       0.000000	     200.000000
   63	    6	    1000.000000	       0.000000	     200.000000
   63	    7	    1000.000000	       0.000000	     200.000000
   63	    8	    1000.000000	       0.000000	     200.000000
   63	    9	    1000.000000	       0.000000	     200.000000
   63	   10	    1000.000000	       0.000000	     200.000000
   63	   11	    1000.000000	       0.000000	     200.000000
   63	   12	    1000.000000	       0.000000	     200.000000
   63	   13	    1000.000000	       0.000000	     200.000000
   63	   14	    1000.000000	       0.000000	     200.000000
   64	    0	    1000.000000	       0.000000	     200.000000
   64	    1	    1000.000000	       0.000000	     200.000000
   64	    2	    1000.000000	       0.000000	     200.000000
   64	    3	    1000.000000	       0.000000	     200.000000
   64	    4	    1000.000000	       0.000000	     200.000000
   64	    5	    1000.000000	       0.000000	     200.000000
   64	    6	    1000.000000	       0.000000	     200.000000
   64	    7	    1000.000000	       0.000000	     200.000000
   64	    8	    1000.000000	       0.000000	     200.000000
   64	    9	    1000.000000	       0.000000	     200.000000
   64	   10	    1000.000000	       0.000000	     200.000000
   64	   11	    1000.000000	       0.000000	     200.000000
   64	   12	    1000.000000	       0.000000	     200.000000
   64	   13	    1000.000000	       0.000000	     200.000000
   64	   14	    1000.000000	       0.000000	     200.000000
   65	    0	    1000.000000	       0.000000	     200.000000
   65	    1	    1000.000000	       0.000000	     200.000000
   65	    2	    1000.000000	       0.000000	     200.000000
   65	    3	    1000.000000	       0.000000	     200.000000
   65	    4	    1000.000000	       0.000000	     200.000000
   65	    5	    1000.000000	       0.000000	     200.000000
   65	    6	    1000.000000	       0.000000	     200.000000
   65	    7	    1000.000000	       0.000000	     200.000000
   65	    8	    1000.000000	       0.000000	     200.000000
   65	    9	    1000.000000	       0.000000	     200.000000
   65	   10	    1000.000000	       0.000000	     200.000000
   65	   11	    1000.000000	       0.000000	     200.000000
   65	   12	    1000.000000	       0.000000	     200.000000
   65	   13	    1000.000000	       0.000000	     200.000000
   65	   14	    1000.000000	       0.000000	     200.000000
   66	    0	    1000.000000	     500.000000	       0.000000
   66	    1	    1000.000000	     500.000000	       0.000000
   66	    2	    1000.000000	     500.000000	       0.000000
   66	    3	    1000.000000	     500.000000	       0.000000
   66	    4	    1000.000000	     500.000000	       0.000000
   66	    5	    1000.000000	     500.000000	       0.000000
   66	    6	    1000.000000	     500.000000	       0.000000
   66	    7	    1000.000000	     500.000000	       0.000000
   66	    8	    1000.000000	     500.000000	       0.000000
   66	    9	    1000.000000	     500.000000	       0.000000
   66	   10	    1000.000000	     500.000000	       0.000000
   66	   11	    1000.000000	     500.000000	       0.000000
   66	   12	    1000.000000	     500.000000	       0.000000
   66	   13	    1000.000000	     500.000000	       0.000000
   66	   14	    1000.000000	     500.000000	       0.000000
   67	    0	    1000.000000	     500.000000	       0.000000
   67	    1	    1000.000000	     500.000000	       0.000000
   67	    2	    1000.000000	     500.000000	       0.000000
   67	    3	    1000.000000	     500.000000	       0.000000
   67	    4	    1000.000000	     500.000000	       0.000000
   67	    5	    1000.000000	     500.000000	       0.000000
   67	    6	    1000.000000	     500.000000	       0.000000
   67	    7	    1000.000000	     500.000000	       0.000000
   67	    8	    1000.000000	     500.000000	       0.000000
   67	    9	    1000.000000	     500.000000	       0.000000
   67	   10	    1000.000000	     500.000000	       0.000000
   67	   11	    1000.000000	     500.000000	       0.000000
   67	   12	    1000.000000	     500.000000	       0.000000
   67	   13	    1000.000000	     500.000000	       0.000000
   67	   14	    1000.000000	     500.000000	       0.000000
   68	    0	    1000.000000	     500.000000	       0.000000
   68	    1	    1000.000000	     500.000000	       0.000000
   68	    2	    1000.000000	     500.000000	       0.000000
   68	    3	    1000.000000	     500.000000	       0.000000
   68	    4	    1000.000000	     500.000000	       0.000000
   68	    5	    1000.000000	     500.000000	       0.000000
   68	    6	    1000.000000	     500.000000	       0.000000
   68	    7	    1000.000000	     500.000000	       0.000000
   68	    8	    1000.000000	     500.000000	       0.000000
   68	    9	    1000.000000	     500.000000	       0.000000
   68	   10	    1000.000000	     500.000000	       0.000000
   68	   11	    1000.000000	     500.000000	       0.000000
   68	   12	    1000.000000	     500.000000	       0.000000
   68	   13	    1000.000000	     500.000000	       0.000000
   68	   14	    1000.000000	     500.000000	       0.000000
   69	    0	    1000.000000	     500.000000	       0.000000
   69	    1	    1000.000000	     500.000000	       0.000000
   69	    2	    1000.000000	     500.000000	       0.000000
   69	    3	    1000.000000	     500.000000	       0.000000
   69	    4	    1000.000000	     500.000000	       0.000000
   69	    5	    1000.000000	     500.000000	       0.000000
   69	    6	    1000.000000	     500.000000	       0.000000
   69	    7	    1000.000000	     500.000000	       0.000000
   69	    8	    1000.000000	     500.000000	       0.000000
   69	    9	    1000.000000	     500.000000	       0.000000
   69	   10	    1000.000000	     500.000000	       0.000000
   69	   11	    1000.000000	     500.000000	       0.000000
   69	   12	    1000.000000	     500.000000	       0.000000
   69	   13	    1000.000000	     500.000000	       0.000000
   69	   14	    1000.000000	     500.000000	       0.000000
   70	    0	    1000.000000	       0.000000	     200.000000
   70	    1	    1000.000000	       0.000000	     200.000000
   70	    2	    1000.000000	       0.000000	     200.000000
   70	    3	    1000.000000	       0.000000	     200.000000
   70	    4	    1000.000000	       0.000000	     200.000000
   70	    5	    1000.000000	       0.000000	     200.000000
   70	    6	    1000.000000	       0.000000	     200.000000
   70	    7	    1000.000000	       0.000000	     200.000000
   70	    8	    1000.000000	       0.000000	     200.000000
   70	    9	    1000.000000	       0.000000	     200.000000
   70	   10	    1000.000000	       0.000000	     200.000000
   70	   11	    1000.000000	       0.000000	     200.000000
   70	   12	    1000.000000	       0.000000	     200.000000
   70	   13	    1000.000000	       0.000000	     200.000000
   70	   14	    1000.000000	       0.000000	     200.000000
   71	    0	    1000.000000	       0.000000	     200.000000
   71	    1	    1000.000000	       0.000000	     200.000000
   71	    2	    1000.000000	       0.000000	     200.000000
   71	    3	    1000.000000	       0.000000	     200.000000
   71	    4	    1000.000000	       0.000000	     200.000000
   71	    5	    1000.000000	       0.000000	     200.000000
   71	    6	    1000.000000	       0.000000	     200.000000
   71	    7	    1000.000000	       0.000000	     200.000000
   71	    8	    1000.000000	       0.000000	     200.000000
   71	    9	    1000.000000	       0.000000	     200.000000
   71	   10	    1000.000000	       0.000000	     200.000000
   71	   11	    1000.000000	       0.000000	     200.000000
   71	   12	    1000.000000	       0.000000	     200.000000
   71	   13	    1000.000000	       0.000000	     200.000000
   71	   14	    1000.000000	       0.000000	     200.000000
   72	    0	    1000.000000	       0.000000	     200.000000
   72	    1	    1000.000000	       0.000000	     200.000000
   72	    2	    1000.000000	       0.000000	     200.000000
   72	    3	    1000.000000	       0.000000	     200.000000
   72	    4	    1000.000000	       0.000000	     200.000000
   72	    5	    1000.000000	       0.000000	     200.000000
   72	    6	    1000.000000	       0.000000	     200.000000
   72	    7	    1000.000000	       0.000000	     200.000000
   72	    8	    1000.000000	       0.000000	     200.000000
   72	    9	    1000.000000	       0.000000	     200.000000
   72	   10	    1000.000000	       0.000000	     200.000000
   72	   11	    1000.000000	       0.000000	     200.000000
   72	   12	    1000.000000	       0.000000	     200.000000
   72	   13	    1000.000000	       0.000000	     200.000000
   72	   14	    1000.000000	       0.000000	     200.000000
   73	    0	    1000.000000	       0.000000	     200.000000
   73	    1	    1000.000000	       0.000000	     200.000000
   73	    2	    1000.000000	       0.000000	     200.000000
   73	    3	    1000.000000	       0.000000	     200.000000
   73	    4	    1000.000000	       0.000000	     200.000000
   73	    5	    1000.000000	       0.000000	     200.000000
   73	    6	    1000.000000	       0.000000	     200.000000
   73	    7	    1000.000000	       0.000000	     200.000000
   73	    8	    1000.000000	       0.000000	     200.000000
   73	    9	    1000.000000	       0.000000	     200.000000
   73	   10	    1000.000000	       0.000000	     200.000000
   73	   11	    1000.000000	       0.000000	     200.000000
   73	   12	    1000.000000	       0.000000	     200.000000
   73	   13	    1000.000000	       0.000000	     200.000000
   73	   14	    1000.000000	       0.000000	     200.000000
   74	    0	    1000.000000	       0.000000	     200.000000
   74	    1	    1000.000000	       0.000000	     200.000000
   74	    2	    1000.000000	       0.000000	     200.000000
   74	    3	    1000.000000	       0.000000	     200.000000
   74	    4	    1000.000000	       0.000000	     200.000000
   74	    5	    1000.000000	       0.000000	     200.000000
   74	    6	    1000.000000	       0.000000	     200.000000
   74	    7	    1000.000000	       0.000000	     200.000000
   74	    8	    1000.000000	       0.000000	     200.000000
   74	    9	    1000.000000	       0.000000	     200.000000
   74	   10	    1000.000000	       0.000000	     200.000000
   74	   11	    1000.000000	       0.000000	     200.000000
   74	   12	    1000.000000	       0.000000	     200.000000
   74	   13	    1000.000000	       0.000000	     200.000000
   74	   14	    1000.000000	       0.000000	     200.000000
   75	    0	    1000.000000	       0.000000	     200.000000
   75	    1	    1000.000000	       0.000000	     200.000000
   75	    2	    1000.000000	       0.000000	     200.000000
   75	    3	    1000.000000	       0.000000	     200.000000
   75	    4	    1000.000000	       0.000000	     200.000000
   75	    5	    1000.000000	       0.000000	     200.000000
   75	    6	    1000.000000	       0.000000	     200.000000
   75	    7	    1000.000000	       0.000000	     200.000000
   75	    8	    1000.000000	       0.000000	     200.000000
   75	    9	    1000.000000	       0.000000	     200.000000
   75	   10	    1000.000000	       0.000000	     200.000000
   75	   11	    1000.000000	       0.000000	     200.000000
   75	   12	    1000.000000	       0.000000	     200.000000
   75	   13	    1000.000000	       0.000000	     200.000000
   75	   14	    1000.000000	       0.000000	     200.000000
   76	    0	    1000.000000	       0.000000	     200.000000
   76	    1	    1000.000000	       0.000000	     200.000000
   76	    2	    1000.000000	       0.000000	     200.000000
   76	    3	    1000.000000	       0.000000	     200.000000
   76	    4	    1000.000000	       0.000000	     200.000000
   76	    5	    1000.000000	       0.000000	     200.000000
   76	    6	    1000.000000	       0.000000	     200.000000
   76	    7	    1000.000000	       0.000000	     200.000000
   76	    8	    1000.000000	       0.000000	     200.000000
   76	    9	    1000.000000	       0.000000	     200.000000
   76	   10	    1000.000000	       0.000000	     200.000000
   76	   11	    1000.000000	       0.000000	     200.000000
   76	   12	    1000.000000	       0.000000	     200.000000
   76	   13	    1000.000000	       0.000000	     200.000000
   76	   14	    1000.000000	       0.000000	     200.000000
   77	    0	    1000.000000	       0.000000	     200.000000
   77	    1	    1000.000000	       0.000000	     200.000000
   77	    2	    1000.000000	       0.000000	     200.000000
   77	    3	    1000.000000	       0.000000	     200.000000
   77	    4	    1000.000000	       0.000000	     200.000000
   77	    5	    1000.000000	       0.000000	     200.000000
   77	    6	    1000.000000	       0.000000	     200.000000
   77	    7	    1000.000000	       0.000000	     200.000000
   77	    8	    1000.000000	       0.000000	     200.000000
   77	    9	    1000.000000	       0.000000	     200.000000
   77	   10	    1000.000000	       0.000000	     200.000000
   77	   11	    1000.000000	       0.000000	     200.000000
   77	   12	    1000.000000	       0.000000	     200.000000
   77	   13	    1000.000000	       0.000000	     200.000000
   77	   14	    1000.000000	       0.000000	     200.000000
   78	    0	    1000.000000	       0.000000	     200.000000
   78	    1	    1000.000000	       0.000000	     200.000000
   78	    2	    1000.000000	       0.000000	     200.000000
   78	    3	    1000.000000	       0.000000	     200.000000
   78	    4	    1000.000000	       0.000000	     200.000000
   78	    5	    1000.000000	       0.000000	     200.000000
   78	    6	    1000.000000	       0.000000	     200.000000
   78	    7	    1000.000000	       0.000000	     200.000000
   78	    8	    1000.000000	       0.000000	     200.000000
   78	    9	    1000.000000	       0.000000	     200.000000
   78	   10	    1000.000000	       0.000000	     200.000000
   78	   11	    1000.000000	       0.000000	     200.000000
   78	   12	    1000.000000	       0.000000	     200.000000
   78	   13	    1000.000000	       0.000000	     200.000000
   78	   14	    1000.000000	       0.000000	     200.000000
   79	    0	    1000.000000	       0.000000	     200.000000
   79	    1	    1000.000000	       0.000000	     200.000000
   79	    2	    1000.000000	       0.000000	     200.000000
   79	    3	    1000.000000	       0.000000	     200.000000
   79	    4	    1000.000000	       0.000000	     200.000000
   79	    5	    1000.000000	       0.000000	     200.000000
   79	    6	    1000.000000	       0.000000	     200.000000
   79	    7	    1000.000000	       0.000000	     200.000000
   79	    8	    1000.000000	       0.000000	     200.000000
   79	    9	    1000.000000	       0.000000	     200.000000
   79	   10	    1000.000000	       0.000000	     200.000000
   79	   11	    1000.000000	       0.000000	     200.000000
   79	   12	    1000.000000	       0.000000	     200.000000
   79	   13	    1000.000000	       0.000000	     200.000000
   79	   14	    1000.000000	       0.000000	     200.000000
   80	    0	    1000.000000	       0.000000	     200.000000
   80	    1	    1000.000000	       0.000000	     200.000000
   80	    2	    1000.000000	       0.000000	     200.000000
   80	    3	    1000.000000	       0.000000	     200.000000
   80	    4	    1000.000000	       0.000000	     200.000000
   80	    5	    1000.000000	       0.000000	     200.000000
   80	    6	    1000.000000	       0.000000	     200.000000
   80	    7	    1000.000000	       0.000000	     200.000000
   80	    8	    1000.000000	       0.000000	     200.000000
   80	    9	    1000.000000	       0.000000	     200.000000
   80	   10	    1000.000000	       0.000000	     200.000000
   80	   11	    1000.000000	       0.000000	     200.000000
   80	   12	    1000.000000	       0.000000	     200.000000
   80	   13	    1000.000000	       0.000000	     200.000000
   80	   14	    1000.000000	       0.000000	     200.000000
   81	    0	    1000.000000	       0.000000	     200.000000
   81	    1	    1000.000000	       0.000000	     200.000000
   81	    2	    1000.000000	       0.000000	     200.000000
   81	    3	    1000.000000	       0.000000	     200.000000
   81	    4	    1000.000000	       0.000000	     200.000000
   81	    5	    1000.000000	       0.000000	     200.000000
   81	    6	    1000.000000	       0.000000	     200.000000
   81	    7	    1000.000000	       0.000000	     200.000000
   81	    8	    1000.000000	       0.000000	     200.000000
   81	    9	    1000.000000	       0.000000	     200.000000
   81	   10	    1000.000000	       0.000000	     200.000000
   81	   11	    1000.000000	       0.000000	     200.000000
   81	   12	    1000.000000	       0.000000	     200.000000
   81	   13	    1000.000000	       0.000000	     200.000000
   81	   14	    1000.000000	       0.000000	     200.000000
   82	    0	    1000.000000	       0.000000	     200.000000
   82	    1	    1000.000000	       0.000000	     200.000000
   82	    2	    1000.000000	       0.000000	     200.000000
   82	    3	    1000.000000	       0.000000	     200.000000
   82	    4	    1000.000000	       0.000000	     200.000000
   82	    5	    1000.000000	       0.000000	     200.000000
   82	    6	    1000.000000	       0.000000	     200.000000
   82	    7	    1000.000000	       0.000000	     200.000000
   82	    8	    1000.000000	       0.000000	     200.000000
   82	    9	    1000.000000	       0.000000	     200.000000
   82	   10	    1000.000000	       0.000000	     200.000000
   82	   11	    1000.000000	       0.000000	     200.000000
   82	   12	    1000.000000	       0.000000	     200.000000
   82	   13	    1000.000000	       0.000000	     200.000000
   82	   14	    1000.000000	       0.000000	     200.000000
   83	    0	    1000.000000	       0.000000	     200.000000
   83	    1	    1000.000000	       0.000000	     200.000000
   83	    2	    1000.000000	       0.000000	     200.000000
   83	    3	    1000.000000	       0.000000	     200.000000
   83	    4	    1000.000000	       0.000000	     200.000000
   83	    5	    1000.000000	       0.000000	     200.000000
   83	    6	    1000.000000	       0.000000	     200.000000
   83	    7	    1000.000000	       0.000000	     200.000000
   83	    8	    1000.000000	       0.000000	     200.000000
   83	    9	    1000.000000	       0.000000	     200.000000
   83	   10	    1000.000000	       0.000000	     200.000000
   83	   11	    1000.000000	       0.000000	     200.000000
   83	   12	    1000.000000	       0.000000	     200.000000
   83	   13	    1000.000000	       0.000000	     200.000000
   83	   14	    1000.000000	       0.000000	     200.000000
   84	    0	    1000.000000	       0.000000	     200.000000
   84	    1	    1000.000000	       0.000000	     200.000000
   84	    2	    1000.000000	       0.000000	     200.000000
   84	    3	    1000.000000	       0.000000	     200.000000
   84	    4	    1000.000000	       0.000000	     200.000000
   84	    5	    1000.000000	       0.000000	     200.000000
   84	    6	    1000.000000	       0.000000	     200.000000
   84	    7	    1000.000000	       0.000000	     200.000000
   84	    8	    1000.000000	       0.000000	     200.000000
   84	    9	    1000.000000	       0.000000	     200.000000
   84	   10	    1000.000000	       0.000000	     200.000000
   84	   11	    1000.000000	       0.000000	     200.000000
   84	   12	    1000.000000	       0.000000	     200.000000
   84	   13	    1000.000000	       0.000000	     200.000000
   84	   14	    1000.000000	       0.000000	     200.000000
   85	    0	    1000.000000	       0.000000	     200.000000
   85	    1	    1000.000000	       0.000000	     200.000000
   85	    2	    1000.000000	       0.000000	     200.000000
   85	    3	    1000.000000	       0.000000	     200.000000
   85	    4	    1000.000000	       0.000000	     200.000000
   85	    5	    1000.000000	       0.000000	     200.000000
   85	    6	    1000.000000	       0.000000	     200.000000
   85	    7	    1000.000000	       0.000000	     200.000000
   85	    8	    1000.000000	       0.000000	     200.000000
   85	    9	    1000.000000	       0.000000	     200.000000
   85	   10	    1000.000000	       0.000000	     200.000000
   85	   11	    1000.000000	       0.000000	     200.000000
   85	   12	    1000.000000	       0.000000	     200.000000
   85	   13	    1000.000000	       0.000000	     200.000000
   85	   14	    1000.000000	       0.000000	     200.000000
   86	    0	    1000.000000	       0.000000	     200.000000
   86	    1	    1000.000000	       0.000000	     200.000000
   86	    2	    1000.000000	       0.000000	     200.000000
   86	    3	    1000.000000	       0.000000	     200.000000
   86	    4	    1000.000000	       0.000000	     200.000000
   86	    5	    1000.000000	       0.000000	     200.000000
   86	    6	    1000.000000	       0.000000	     200.000000
   86	    7	    1000.000000	       0.000000	     200.000000
   86	    8	    1000.000000	       0.000000	     200.000000
   86	    9	    1000.000000	       0.000000	     200.000000
   86	   10	    1000.000000	       0.000000	     200.000000
   86	   11	    1000.000000	       0.000000	     200.000000
   86	   12	    1000.000000	       0.000000	     200.000000
   86	   13	    1000.000000	       0.000000	     200.000000
   86	   14	    1000.000000	       0.000000	     200.000000
   87	    0	    1000.000000	       0.000000	     200.000000
   87	    1	    1000.000000	       0.000000	     200.000000
   87	    2	    1000.000000	       0.000000	     200.000000
   87	    3	    1000.000000	       0.000000	     200.000000
   87	    4	    1000.000000	       0.000000	     200.000000
   87	    5	    1000.000000	       0.000000	     200.000000
   87	    6	    1000.000000	       0.000000	     200.000000
   87	    7	    1000.000000	       0.000000	     200.000000
   87	    8	    1000.000000	       0.000000	     200.000000
   87	    9	    1000.000000	       0.000000	     200.000000
   87	   10	    1000.000000	       0.000000	     200.000000
   87	   11	    1000.000000	       0.000000	     200.000000
   87	   12	    1000.000000	       0.000000	     200.000000
   87	   13	    1000.000000	       0.000000	     200.000000
   87	   14	    1000.000000	       0.000000	     200.000000
   88	    0	    1000.000000	       0.000000	     200.000000
   88	    1	    1000.000000	       0.000000	     200.000000
   88	    2	    1000.000000	       0.000000	     200.000000
   88	    3	    1000.000000	       0.000000	     200.000000
   88	    4	    1000.000000	       0.000000	     200.000000
   88	    5	    1000.000000	       0.000000	     200.000000
   88	    6	    1000.000000	       0.000000	     200.000000
   88	    7	    1000.000000	       0.000000	     200.000000
   88	    8	    1000.000000	       0.000000	     200.000000
   88	    9	    1000.000000	       0.000000	     200.000000
   88	   10	    1000.000000	       0.000000	     200.000000
   88	   11	    1000.000000	       0.000000	     200.000000
   88	   12	    1000.000000	       0.000000	     200.000000
   88	   13	    1000.000000	       0.000000	     200.000000
   88	   14	    1000.000000	       0.000000	     200.000000
   89	    0	    1000.000000	       0.000000	     200.000000
   89	    1	    1000.000000	       0.000000	     200.000000
   89	    2	    1000.000000	       0.000000	     200.000000
   89	    3	    1000.000000	       0.000000	     200.000000
   89	    4	    1000.000000	       0.000000	     200.000000
   89	    5	    1000.000000	       0.000000	     200.000000
   89	    6	    1000.000000	       0.000000	     200.000000
   89	    7	    1000.000000	       0.000000	     200.000000
   89	    8	    1000.000000	       0.000000	     200.000000
   89	    9	    1000.000000	       0.000000	     200.000000
   89	   10	    1000.000000	       0.000000	     200.000000
   89	   11	    1000.000000	       0.000000	     200.000000
   89	   12	    1000.000000	       0.000000	     200.000000
   89	   13	    1000.000000	       0.000000	     200.000000
   89	   14	    1000.000000	       0.000000	     200.000000
   90	    0	    1000.000000	       0.000000	     200.000000
   90	    1	    1000.000000	       0.000000	     200.000000
   90	    2	    1000.000000	       0.000000	     200.000000
   90	    3	    1000.000000	       0.000000	     200.000000
   90	    4	    1000.000000	       0.000000	     200.000000
   90	    5	    1000.000000	       0.000000	     200.000000
   90	    6	    1000.000000	       0.000000	     200.000000
   90	    7	    1000.000000	       0.000000	     200.000000
   90	    8	    1000.000000	       0.000000	     200.000000
   90	    9	    1000.000000	       0.000000	     200.000000
   90	   10	    1000.000000	       0.000000	     200.000000
   90	   11	    1000.000000	       0.000000	     200.000000
   90	   12	    1000.000000	       0.000000	     200.000000
   90	   13	    1000.000000	       0.000000	     200.000000
   90	   14	    1000.000000	       0.000000	     200.000000
   91	    0	    1000.000000	       0.000000	     200.000000
   91	    1	    1000.000000	       0.000000	     200.000000
   91	    2	    1000.000000	       0.000000	     200.000000
   91	    3	    1000.000000	       0.000000	     200.000000
   91	    4	    1000.000000	       0.000000	     200.000000
   91	    5	    1000.000000	       0.000000	     200.000000
   91	    6	    1000.000000	       0.000000	     200.000000
   91	    7	    1000.000000	       0.000000	     200.000000
   91	    8	    1000.000000	       0.000000	     200.000000
   91	    9	    1000.000000	       0.000000	     200.000000
   91	   10	    1000.000000	       0.000000	     200.000000
   91	   11	    1000.000000	       0.000000	     200.000000
   91	   12	    1000.000000	       0.000000	     200.000000
   91	   13	    1000.000000	       0.000000	     200.000000
   91	   14	    1000.000000	       0.000000	     200.000000
   92	    0	    1000.000000	       0.000000	     200.000000
   92	    1	    1000.000000	       0.000000	     200.000000
   92	    2	    1000.000000	       0.000000	     200.000000
   92	    3	    1000.000000	       0.000000	     200.000000
   92	    4	    1000.000000	       0.000000	     200.000000
   92	    5	    1000.000000	       0.000000	     200.000000
   92	    6	    1000.000000	       0.000000	     200.000000
   92	    7	    1000.000000	       0.000000	     200.000000
   92	    8	    1000.000000	       0.000000	     200.000000
   92	    9	    1000.000000	       0.000000	     200.000000
   92	   10	    1000.000000	       0.000000	     200.000000
   92	   11	    1000.000000	       0.000000	     200.000000
   92	   12	    1000.000000	       0.000000	     200.000000
   92	   13	    1000.000000	       0.000000	     200.000000
   92	   14	    1000.000000	       0.000000	     200.000000
   93	    0	    1000.000000	       0.000000	     200.000000
   93	    1	    1000.000000	       0.000000	     200.000000
   93	    2	    1000.000000	       0.000000	     200.000000
   93	    3	    1000.000000	       0.000000	     200.000000
   93	    4	    1000.000000	       0.000000	     200.000000
   93	    5	    1000.000000	       0.000000	     200.000000
   93	    6	    1000.000000	       0.000000	     200.000000
   93	    7	    1000.000000	       0.000000	     200.000000
   93	    8	    1000.000000	       0.000000	     200.000000
   93	    9	    1000.000000	       0.000000	     200.000000
   93	   10	    1000.000000	       0.000000	     200.000000
   93	   11	    1000.000000	       0.000000	     200.000000
   93	   12	    1000.000000	       0.000000	     200.000000
   93	   13	    1000.000000	       0.000000	     200.000000
   93	   14	    1000.000000	       0.000000	     200.000000
   94	    0	    1000.000000	       0.000000	     200.000000
   94	    1	    1000.000000	       0.000000	     200.000000
   94	    2	    1000.000000	       0.000000	     200.000000
   94	    3	    1000.000000	       0.000000	     200.000000
   94	    4	    1000.000000	       0.000000	     200.000000
   94	    5	    1000.000000	       0.000000	     200.000000
   94	    6	    1000.000000	       0.000000	     200.000000
   94	    7	    1000.000000	       0.000000	     200.000000
   94	    8	    1000.000000	       0.000000	     200.000000
   94	    9	    1000.000000	       0.000000	     200.000000
   94	   10	    1000.000000	       0.000000	     200.000000
   94	   11	    1000.000000	       0.000000	     200.000000
   94	   12	    1000.000000	       0.000000	     200.000000
   94	   13	    1000.000000	       0.000000	     200.000000
   94	   14	    1000.000000	       0.000000	     200.000000
#GeneratorRealTimeCommitmentDataEnd

#NodeLMPDataStart
//  Day	 Hour	          Bus 1	          Bus 2	          Bus 3
    1	    0	      17.250000	      17.250000	      17.250000
    1	    1	      12.000000	      12.000000	      12.000000
    1	    2	      12.666700	      12.666700	      12.666700
    1	    3	      11.333300	      11.333300	      11.333300
    1	    4	      12.666700	      12.666700	      12.666700
    1	    5	      12.666700	      12.666700	      12.666700
    1	    6	      12.666700	      12.666700	      12.666700
    1	    7	      12.666700	      12.666700	      12.666700
    1	    8	      17.750000	      17.750000	      17.750000
    1	    9	      12.666700	      12.666700	      12.666700
    1	   10	      12.666700	      12.666700	      12.666700
    1	   11	      12.666700	      12.666700	      12.666700
    1	   12	      12.666700	      12.666700	      12.666700
    1	   13	      12.666700	      12.666700	      12.666700
    1	   14	      12.666700	      12.666700	      12.666700
    1	   15	      12.666700	      12.666700	      12.666700
    1	   16	      16.750000	      16.750000	      16.750000
    1	   17	      12.666700	      12.666700	      12.666700
    1	   18	      12.666700	      12.666700	      12.666700
    1	   19	      12.666700	      12.666700	      12.666700
    1	   20	      12.666700	      12.666700	      12.666700
    1	   21	      12.666700	      12.666700	      12.666700
    1	   22	      12.666700	      12.666700	      12.666700
    1	   23	      12.666700	      12.666700	      12.666700
